set,index,formula,n_atoms,mean,max,unseen_element_atoms
rot1 GFN2 MD/normal modes,213,C60H58F14N2O10,144,0.002892176636714038,0.027402183689944848,0
rot1 GFN2 MD/normal modes,214,C60H58F14N2O10,144,0.005013127863158422,0.033000608236815276,0
rot1 GFN2 MD/normal modes,215,C60H58F14N2O10,144,0.002579424096700864,0.013433776306276402,0
rot1 GFN2 MD/normal modes,216,C60H58F14N2O10,144,0.005271417979504254,0.13507219172781604,0
rot1 GFN2 MD/normal modes,217,C60H58F14N2O10,144,0.0034546424605876504,0.14853340563552964,0
rot1 GFN2 MD/normal modes,218,C60H58F14N2O10,144,0.004473271770412257,0.03901598352072677,0
rot1 GFN2 MD/normal modes,219,C60H58F14N2O10,144,0.004185791148858722,0.07528421309670164,0
rot1 GFN2 MD/normal modes,220,C60H58F14N2O10,144,0.002461190026498238,0.010389389059554555,0
bench whole: dimer,0,C52H54F6N2O14,128,0.0056199362184789665,0.03201735604877942,0
bench whole: dimer,1,C52H54F6N2O14,128,0.005550461510063787,0.029970536191398334,0
bench whole: dimer,2,C52H54F6N2O14,128,0.00535548364635135,0.03168396323806133,0
bench whole: dimer,3,C52H54F6N2O14,128,0.005048647283911489,0.028503920418945117,0
bench whole: rod,0,C28H22F6N2O6,64,0.00535944781212893,0.032126714644009735,0
bench whole: rod,1,C28H22F6N2O6,64,0.005012168049829114,0.03035273395076321,0
bench whole: rod,2,C28H22F6N2O6,64,0.00515491701613033,0.03167716037120194,0
bench whole: rod,3,C28H22F6N2O6,64,0.004737848063837478,0.03127041904837202,0
bench whole: wheel,0,C24H32O8,64,0.004620233663623486,0.022563860573376893,0
bench whole: wheel,1,C24H32O8,64,0.004654643641576139,0.02021501137598547,0
bench whole: wheel,2,C24H32O8,64,0.004387680892217281,0.02298344326727697,0
bench whole: wheel,3,C24H32O8,64,0.0041773140206255305,0.019332479828999438,0
bench stacking: dimer,0,C16H17NO5,39,0.010860570171786176,0.04205202797723551,0
bench stacking: dimer,1,C16H15F2NO5,39,0.01110275896277591,0.04399731237586357,0
bench stacking: dimer,2,C16H13F4NO5,39,0.0117765306753398,0.04357544788219836,0
bench stacking: dimer,3,C17H17F6NO2,43,0.007727863169070592,0.029306316820260525,0
bench stacking: dimer,4,C17H17F6NO2,43,0.007996114935908329,0.0470778729903224,0
bench stacking: dimer,5,C14H11F5O3,33,0.011496929209255451,0.055420496611799264,0
bench stacking: dimer,6,C14H11F5O3,33,0.011736190096550494,0.03856040838152974,0
bench stacking: rod,0,C8H7NO3,19,0.009387642343439384,0.04228993525059843,0
bench stacking: rod,1,C8H5F2NO3,19,0.010008993673285543,0.04403873320295337,0
bench stacking: rod,2,C8H3F4NO3,19,0.011489428725260731,0.043703560450773504,0
bench stacking: rod,3,C9H7F6N,23,0.0034746984369169744,0.024866985442904332,0
bench stacking: rod,4,C9H7F6N,23,0.0028311680763902056,0.019056469351512284,0
bench stacking: rod,5,C6HF5O,13,0.01103586122675937,0.0551892555529927,0
bench stacking: rod,6,C6HF5O,13,0.010438218154660079,0.039073482406264515,0
